time,open,high,low,close,tick_volume,spread,real_volume
2026-03-17 00:30:00,25836.8,25855.8,25833.2,25846.9,153,440,0
2026-03-17 01:15:00,25908.7,25987.3,25882.7,25986.3,730,148,0
2026-03-17 01:30:00,25988.3,26094.0,25963.5,26051.8,1373,148,0
2026-03-17 01:45:00,26053.3,26181.4,26026.9,26167.4,969,148,0
2026-03-17 02:00:00,26169.4,26249.5,26151.5,26225.8,874,148,0
2026-03-17 02:15:00,26227.3,26239.3,26175.8,26187.4,831,148,0
2026-03-17 02:30:00,26189.3,26203.3,26107.9,26158.7,867,148,0
2026-03-17 02:45:00,26160.3,26165.3,26093.5,26093.5,743,148,0
2026-03-17 03:00:00,26091.9,26117.3,26060.9,26079.9,722,148,0
2026-03-17 03:15:00,26077.9,26120.3,26054.5,26071.8,628,148,0
2026-03-17 03:30:00,26072.4,26075.3,26037.9,26053.4,537,148,0
2026-03-17 03:45:00,26051.8,26089.9,26039.8,26089.9,389,148,0
2026-03-17 04:00:00,26075.0,26076.8,26068.2,26070.8,98,440,0
2026-03-17 04:15:00,26071.7,26075.8,26066.2,26072.8,88,440,0
2026-03-17 05:00:00,26099.7,26115.4,25997.5,26076.8,934,148,0
2026-03-17 05:15:00,26078.3,26115.9,25992.9,26012.7,776,148,0
2026-03-17 05:30:00,26014.3,26020.3,25970.9,25998.3,614,148,0
2026-03-17 05:45:00,25997.8,25997.8,25894.8,25894.8,674,148,0
2026-03-17 06:00:00,25896.8,25909.4,25855.5,25868.8,817,148,0
2026-03-17 06:15:00,25867.8,25902.3,25866.9,25891.8,663,148,0
2026-03-17 06:30:00,25889.8,25915.3,25869.9,25897.8,650,148,0
2026-03-17 06:45:00,25899.4,25904.3,25863.8,25891.8,534,148,0
2026-03-17 07:00:00,25892.4,25911.3,25862.9,25866.4,557,148,0
2026-03-17 07:15:00,25864.9,25900.3,25863.4,25898.8,479,148,0
2026-03-17 07:30:00,25897.8,25901.3,25870.9,25880.8,429,148,0
2026-03-17 07:45:00,25882.4,25909.3,25854.9,25906.3,492,148,0
2026-03-17 08:00:00,25908.1,25927.7,25865.9,25867.8,553,148,0
2026-03-17 08:15:00,25867.4,25897.3,25858.9,25889.2,413,148,0
2026-03-17 09:15:00,25879.2,25985.2,25879.2,25980.3,565,156,0
2026-03-17 09:30:00,25979.8,25980.7,25941.1,25955.1,545,148,0
2026-03-17 09:45:00,25954.7,25976.1,25942.3,25976.1,450,148,0
2026-03-17 10:00:00,25976.8,25977.4,25927.7,25935.4,479,148,0
2026-03-17 10:15:00,25935.7,25935.7,25904.4,25922.9,417,148,0
2026-03-17 10:30:00,25923.3,25941.6,25914.6,25930.6,342,148,0
2026-03-17 10:45:00,25931.1,25938.6,25918.3,25936.6,325,148,0
2026-03-17 11:00:00,25936.0,25960.5,25929.6,25948.5,357,148,0
2026-03-17 11:15:00,25948.7,25977.5,25947.1,25964.6,329,148,0
2026-03-17 11:30:00,25963.6,25977.7,25950.6,25969.5,344,148,0
2026-03-17 11:45:00,25968.9,25977.5,25950.6,25951.1,375,148,0
2026-03-17 12:00:00,25949.7,26004.1,25939.7,25998.6,436,148,0
2026-03-17 12:15:00,25999.3,26002.6,25986.6,26000.6,378,148,0
2026-03-17 12:30:00,26000.7,26025.9,25998.6,26010.6,400,148,0
2026-03-17 12:45:00,26009.4,26009.4,25987.0,26001.6,341,148,0
2026-03-17 13:00:00,26003.1,26036.5,26000.3,26030.5,417,148,0
2026-03-17 13:15:00,26031.1,26056.6,26020.6,26040.6,410,148,0
2026-03-17 13:30:00,26040.5,26055.9,26008.3,26016.9,906,148,0
2026-03-17 13:45:00,26016.6,26026.6,25973.3,25982.0,708,148,0
2026-03-17 14:00:00,25982.6,26006.5,25958.1,25977.7,703,148,0
2026-03-17 14:15:00,25974.8,25978.2,25938.8,25943.6,676,148,0
2026-03-17 14:30:00,25942.6,25987.5,25930.3,25980.7,700,148,0
2026-03-17 14:45:00,25980.5,25989.6,25972.4,25977.6,592,148,0
2026-03-17 15:00:00,25979.0,25983.9,25894.2,25894.7,695,148,0
2026-03-17 15:15:00,25894.6,25918.0,25862.4,25864.0,783,148,0
2026-03-17 15:30:00,25864.6,25888.9,25829.7,25865.5,785,148,0
2026-03-17 15:45:00,25862.7,25895.1,25861.6,25885.5,669,148,0
2026-03-17 16:00:00,25884.6,25893.5,25838.7,25871.6,714,148,0
2026-03-17 16:15:00,25872.6,25908.5,25870.6,25900.3,626,148,0
2026-03-17 16:30:00,25897.6,25899.4,25847.6,25876.5,698,148,0
2026-03-17 16:45:00,25876.7,25884.8,25868.6,25871.0,492,148,0
2026-03-17 17:00:00,25871.7,25909.0,25868.7,25902.6,492,148,0
2026-03-17 17:15:00,25902.8,25910.6,25890.7,25902.3,448,148,0
2026-03-17 17:30:00,25901.0,25923.5,25894.6,25899.2,439,148,0
2026-03-17 17:45:00,25900.4,25923.6,25892.6,25923.3,438,148,0
2026-03-17 18:00:00,25924.5,25944.5,25918.6,25937.2,348,148,0
2026-03-17 18:15:00,25936.6,25936.6,25879.6,25879.6,392,148,0
2026-03-17 18:30:00,25878.6,25894.6,25872.6,25882.3,441,148,0
2026-03-17 18:45:00,25882.5,25906.2,25877.6,25902.1,301,148,0
2026-03-17 19:00:00,25887.9,25888.7,25874.2,25881.8,110,440,0
2026-03-17 19:15:00,25882.7,25889.7,25877.1,25877.1,93,440,0
2026-03-17 19:30:00,25877.8,25879.8,25872.1,25875.1,85,440,0
2026-03-17 19:45:00,25875.8,25887.7,25875.2,25886.1,148,440,0
2026-03-17 20:00:00,25885.8,25892.7,25883.2,25890.8,66,440,0
2026-03-17 20:15:00,25890.1,25893.8,25890.1,25892.1,49,440,0
2026-03-17 20:30:00,25891.2,25893.8,25890.2,25892.7,41,440,0
2026-03-17 20:45:00,25891.2,25892.8,25884.2,25887.8,58,440,0
2026-03-17 22:00:00,25875.1,25875.9,25866.1,25868.3,72,440,0
2026-03-17 22:15:00,25867.3,25871.8,25860.3,25869.2,73,440,0
2026-03-17 22:30:00,25869.8,25872.8,25858.3,25861.2,75,440,0
2026-03-17 22:45:00,25861.8,25876.8,25859.3,25872.2,97,440,0
2026-03-17 23:00:00,25872.8,25877.8,25866.2,25871.8,98,440,0
2026-03-17 23:15:00,25870.2,25881.7,25870.2,25870.2,100,440,0
2026-03-17 23:30:00,25869.8,25869.8,25862.2,25865.2,81,440,0
2026-03-17 23:45:00,25865.8,25870.8,25859.3,25860.2,100,440,0
2026-03-18 00:00:00,25860.8,25893.7,25857.2,25893.7,204,440,0
2026-03-18 00:15:00,25894.7,25897.7,25882.2,25888.1,130,440,0
2026-03-18 00:30:00,25888.8,25891.8,25884.2,25890.8,117,440,0
2026-03-18 01:15:00,25980.0,26009.8,25926.5,25933.1,692,148,0
2026-03-18 01:30:00,25937.0,25963.9,25860.9,25897.3,1462,148,0
2026-03-18 01:45:00,25899.3,25937.3,25825.9,25839.4,966,148,0
2026-03-18 02:00:00,25840.4,25877.3,25812.9,25841.4,829,148,0
2026-03-18 02:15:00,25840.4,25915.3,25826.9,25878.3,815,148,0
2026-03-18 02:30:00,25880.3,25900.4,25831.9,25839.9,749,148,0
2026-03-18 02:45:00,25840.4,25887.4,25805.5,25835.8,721,148,0
2026-03-18 03:00:00,25834.8,25852.3,25813.4,25830.4,613,148,0
2026-03-18 03:15:00,25831.4,25847.3,25814.9,25833.3,495,148,0
2026-03-18 03:30:00,25834.3,25843.4,25825.9,25842.4,323,148,0
2026-03-18 03:45:00,25843.3,25856.3,25808.9,25839.2,285,148,0
2026-03-18 04:00:00,25825.8,25834.8,25825.8,25832.1,88,440,0
2026-03-18 04:15:00,25832.8,25832.8,25822.2,25825.2,82,440,0
2026-03-18 05:00:00,25841.4,25991.3,25839.3,25904.4,1156,148,0
2026-03-18 05:15:00,25903.8,26016.7,25903.4,25980.8,891,148,0
2026-03-18 05:30:00,25981.4,26079.3,25970.9,26062.4,842,148,0
2026-03-18 05:45:00,26060.9,26070.3,26014.8,26027.5,716,148,0
2026-03-18 06:00:00,26023.9,26086.8,26020.8,26069.8,693,148,0
2026-03-18 06:15:00,26068.8,26107.3,26047.9,26103.3,555,148,0
2026-03-18 06:30:00,26101.8,26109.3,26067.4,26096.4,617,148,0
2026-03-18 06:45:00,26094.8,26111.7,26076.8,26082.8,480,148,0
2026-03-18 07:00:00,26084.4,26123.3,26063.9,26072.8,580,148,0
2026-03-18 07:15:00,26071.8,26071.8,26037.8,26049.7,471,148,0
2026-03-18 07:30:00,26048.0,26048.0,25996.9,26023.8,423,148,0
2026-03-18 07:45:00,26023.4,26049.3,25995.8,26048.4,445,148,0
2026-03-18 08:00:00,26046.8,26049.1,25989.8,26016.3,486,148,0
2026-03-18 08:15:00,26014.8,26023.3,25974.8,25980.5,356,148,0
2026-03-18 09:15:00,25988.2,26036.1,25978.9,26019.2,467,148,0
2026-03-18 09:30:00,26021.6,26056.5,26019.7,26051.3,342,148,0
2026-03-18 09:45:00,26051.5,26065.5,26041.6,26045.7,345,148,0
2026-03-18 10:00:00,26046.3,26054.6,26034.6,26047.5,303,148,0
2026-03-18 10:15:00,26048.5,26048.5,26018.6,26020.8,280,148,0
2026-03-18 10:30:00,26020.6,26025.8,26009.8,26019.7,297,148,0
2026-03-18 10:45:00,26019.0,26026.1,25996.6,25999.9,314,148,0
2026-03-18 11:00:00,25998.4,26030.5,25980.8,26024.6,357,148,0
2026-03-18 11:15:00,26024.4,26036.5,25934.3,25935.2,542,148,0
2026-03-18 11:30:00,25933.6,26002.9,25928.8,25988.2,632,148,0
2026-03-18 11:45:00,25987.6,25994.1,25965.6,25981.6,572,148,0
2026-03-18 12:00:00,25983.1,25987.3,25870.4,25882.4,683,148,0
2026-03-18 12:15:00,25880.6,25884.6,25819.1,25840.5,680,148,0
2026-03-18 12:30:00,25844.9,25845.6,25739.0,25751.4,889,148,0
2026-03-18 12:45:00,25753.6,25762.1,25708.7,25714.6,910,148,0
2026-03-18 13:00:00,25716.3,25726.7,25690.5,25690.5,837,148,0
2026-03-18 13:15:00,25689.7,25724.5,25662.7,25724.5,674,148,0
2026-03-18 13:30:00,25723.4,25767.4,25713.2,25736.1,1078,148,0
2026-03-18 13:45:00,25734.6,25768.9,25711.0,25752.4,903,148,0
2026-03-18 14:00:00,25755.4,25775.5,25684.9,25685.3,920,148,0
2026-03-18 14:15:00,25685.6,25705.2,25608.6,25626.2,869,148,0
2026-03-18 14:30:00,25625.2,25659.7,25595.8,25603.1,801,148,0
2026-03-18 14:45:00,25601.9,25625.1,25554.6,25622.6,800,148,0
2026-03-18 15:00:00,25624.2,25678.6,25623.6,25638.4,742,148,0
2026-03-18 15:15:00,25639.6,25647.6,25586.0,25594.6,721,148,0
2026-03-18 15:30:00,25593.1,25614.6,25574.6,25584.6,628,148,0
2026-03-18 15:45:00,25583.3,25606.9,25571.3,25595.1,612,148,0
2026-03-18 16:00:00,25594.0,25600.4,25555.4,25598.8,614,148,0
2026-03-18 16:15:00,25596.7,25615.3,25579.4,25605.7,645,148,0
2026-03-18 16:30:00,25604.0,25615.4,25582.1,25604.5,625,148,0
2026-03-18 16:45:00,25604.9,25620.5,25587.6,25602.7,486,148,0
2026-03-18 17:00:00,25604.2,25609.1,25546.6,25561.5,535,148,0
2026-03-18 17:15:00,25561.4,25592.5,25556.2,25569.2,533,148,0
2026-03-18 17:30:00,25568.6,25578.6,25552.9,25563.4,461,148,0
2026-03-18 17:45:00,25562.8,25594.8,25560.6,25572.5,450,148,0
2026-03-18 18:00:00,25574.7,25601.7,25561.6,25592.6,789,148,0
2026-03-18 18:15:00,25591.7,25591.7,25537.6,25556.6,806,148,0
2026-03-18 18:30:00,25553.7,25575.3,25510.6,25518.6,882,148,0
2026-03-18 18:45:00,25514.3,25518.8,25477.8,25483.5,607,148,0
2026-03-18 19:00:00,25471.0,25496.7,25466.2,25488.7,252,440,0
2026-03-18 19:15:00,25488.1,25489.7,25441.2,25447.3,231,440,0
2026-03-18 19:30:00,25446.3,25454.8,25431.2,25435.8,232,440,0
2026-03-18 19:45:00,25436.7,25473.9,25431.2,25453.8,242,440,0
2026-03-18 20:00:00,25455.8,25455.8,25417.2,25417.2,192,440,0
2026-03-18 20:15:00,25417.9,25417.9,25391.3,25396.2,172,440,0
2026-03-18 20:30:00,25396.9,25408.8,25394.2,25407.8,123,440,0
2026-03-18 20:45:00,25408.8,25412.8,25405.2,25405.2,104,440,0
2026-03-18 22:00:00,25441.0,25453.2,25412.3,25415.3,202,440,0
2026-03-18 22:15:00,25415.9,25418.8,25404.3,25405.9,167,440,0
2026-03-18 22:30:00,25407.8,25409.8,25384.2,25393.8,137,440,0
2026-03-18 22:45:00,25393.2,25405.7,25390.9,25405.1,125,440,0
2026-03-18 23:00:00,25405.8,25420.8,25400.8,25417.1,154,440,0
2026-03-18 23:15:00,25417.8,25425.8,25415.2,25425.7,95,440,0
2026-03-18 23:30:00,25425.1,25449.7,25425.1,25435.8,151,440,0
2026-03-18 23:45:00,25436.8,25438.7,25417.3,25433.8,267,440,0
2026-03-19 00:00:00,25432.2,25456.8,25421.2,25441.7,303,440,0
2026-03-19 00:15:00,25441.1,25444.8,25415.3,25436.2,240,440,0
2026-03-19 00:30:00,25437.8,25446.8,25408.3,25408.3,220,440,0
2026-03-19 01:15:00,25472.9,25528.3,25406.5,25518.3,980,148,0
2026-03-19 01:30:00,25516.8,25650.3,25470.6,25614.8,1663,148,0
2026-03-19 01:45:00,25612.8,25658.3,25585.9,25628.8,1164,148,0
2026-03-19 02:00:00,25630.4,25654.3,25588.0,25603.4,1091,148,0
2026-03-19 02:15:00,25601.8,25692.3,25573.9,25687.7,909,148,0
2026-03-19 02:30:00,25689.3,25717.3,25668.8,25699.4,802,148,0
2026-03-19 02:45:00,25700.4,25702.3,25586.9,25596.8,695,148,0
2026-03-19 03:00:00,25598.4,25645.7,25591.9,25638.3,652,148,0
2026-03-19 03:15:00,25639.3,25656.3,25584.9,25624.8,606,148,0
2026-03-19 03:30:00,25626.7,25628.7,25564.8,25579.3,473,148,0
2026-03-19 03:45:00,25578.7,25600.3,25573.3,25573.3,375,148,0
2026-03-19 04:00:00,25557.4,25557.4,25536.2,25540.9,147,440,0
2026-03-19 04:15:00,25539.3,25540.9,25533.2,25535.2,116,440,0
2026-03-19 05:00:00,25558.3,25566.3,25513.8,25520.4,764,148,0
2026-03-19 05:15:00,25519.8,25573.3,25508.9,25515.4,622,148,0
2026-03-19 05:30:00,25516.4,25528.3,25458.4,25458.4,579,148,0
2026-03-19 05:45:00,25458.8,25501.3,25430.9,25469.8,680,148,0
2026-03-19 06:00:00,25471.4,25537.7,25456.9,25518.8,739,148,0
2026-03-19 06:15:00,25519.4,25555.7,25508.8,25513.4,542,148,0
2026-03-19 06:30:00,25515.3,25526.3,25487.8,25494.4,567,148,0
2026-03-19 06:45:00,25494.8,25501.4,25469.4,25490.3,480,148,0
2026-03-19 07:00:00,25492.3,25507.3,25466.9,25474.8,554,148,0
2026-03-19 07:15:00,25472.8,25528.3,25472.8,25489.4,528,148,0
2026-03-19 07:30:00,25488.8,25493.4,25418.9,25426.4,431,148,0
2026-03-19 07:45:00,25428.4,25462.4,25428.4,25455.4,488,148,0
2026-03-19 08:00:00,25457.3,25502.4,25449.8,25498.4,600,148,0
2026-03-19 08:15:00,25499.4,25520.3,25458.9,25467.9,536,148,0
2026-03-19 09:15:00,25455.3,25496.9,25383.3,25401.2,1064,148,0
2026-03-19 09:30:00,25399.8,25439.2,25373.4,25405.9,1036,148,0
2026-03-19 09:45:00,25404.2,25548.6,25392.5,25522.6,902,148,0
2026-03-19 10:00:00,25522.7,25523.6,25441.7,25441.7,652,148,0
2026-03-19 10:15:00,25442.6,25446.6,25403.6,25417.6,613,148,0
2026-03-19 10:30:00,25416.4,25423.9,25390.7,25402.0,618,148,0
2026-03-19 10:45:00,25403.2,25423.9,25386.6,25403.2,586,148,0
2026-03-19 11:00:00,25402.6,25430.3,25369.5,25389.6,622,148,0
2026-03-19 11:15:00,25388.6,25390.3,25337.2,25359.5,563,148,0
2026-03-19 11:30:00,25359.6,25374.6,25338.0,25346.6,558,148,0
2026-03-19 11:45:00,25348.0,25386.4,25338.6,25383.2,534,148,0
2026-03-19 12:00:00,25385.1,25388.7,25315.2,25336.0,819,148,0
2026-03-19 12:15:00,25335.6,25343.6,25272.2,25288.8,608,148,0
2026-03-19 12:30:00,25287.9,25300.5,25247.9,25258.1,784,148,0
2026-03-19 12:45:00,25259.3,25259.3,25210.6,25215.6,735,148,0
2026-03-19 13:00:00,25216.9,25225.1,25150.6,25150.7,735,148,0
2026-03-19 13:15:00,25150.2,25232.0,25136.4,25145.7,995,148,0
2026-03-19 13:30:00,25144.4,25180.5,25104.0,25174.0,1501,148,0
2026-03-19 13:45:00,25171.9,25297.6,25156.1,25296.5,1040,148,0
2026-03-19 14:00:00,25297.0,25351.0,25289.7,25300.7,1068,148,0
2026-03-19 14:15:00,25299.1,25308.3,25230.0,25237.2,964,148,0
2026-03-19 14:30:00,25236.6,25311.5,25233.7,25290.9,987,148,0
2026-03-19 14:45:00,25289.6,25320.6,25284.0,25289.1,898,148,0
2026-03-19 15:00:00,25287.1,25348.5,25276.6,25325.8,852,148,0
2026-03-19 15:15:00,25326.2,25345.1,25242.6,25249.7,839,148,0
2026-03-19 15:30:00,25248.6,25250.4,25200.9,25221.0,845,148,0
2026-03-19 15:45:00,25222.2,25272.1,25206.8,25265.2,965,148,0
2026-03-19 16:00:00,25264.0,25315.1,25246.7,25277.1,877,148,0
2026-03-19 16:15:00,25276.9,25288.8,25242.7,25283.6,798,148,0
2026-03-19 16:30:00,25283.8,25292.5,25232.6,25257.2,852,148,0
2026-03-19 16:45:00,25257.6,25261.0,25200.5,25237.1,709,148,0
2026-03-19 17:00:00,25237.6,25248.6,25182.7,25193.5,688,148,0
2026-03-19 17:15:00,25194.6,25291.8,25188.6,25271.6,669,148,0
2026-03-19 17:30:00,25273.0,25285.8,25256.8,25273.6,650,148,0
2026-03-19 17:45:00,25274.4,25318.8,25267.3,25290.6,569,148,0
2026-03-19 18:00:00,25289.0,25312.5,25269.1,25303.5,581,148,0
2026-03-19 18:15:00,25304.9,25313.4,25275.0,25276.0,502,148,0
2026-03-19 18:30:00,25274.7,25281.6,25242.6,25250.6,503,148,0
2026-03-19 18:45:00,25250.0,25318.5,25242.6,25309.2,520,148,0
2026-03-19 19:00:00,25293.1,25436.8,25291.8,25428.7,604,440,0
2026-03-19 19:15:00,25428.1,25438.7,25356.3,25368.8,499,440,0
2026-03-19 19:30:00,25369.8,25374.2,25340.3,25364.9,401,440,0
2026-03-19 19:45:00,25363.3,25363.3,25333.3,25346.9,319,440,0
2026-03-19 20:00:00,25348.9,25361.7,25336.2,25361.7,183,440,0
2026-03-19 20:15:00,25362.7,25367.7,25361.2,25362.2,103,440,0
2026-03-19 20:30:00,25361.2,25361.8,25351.3,25359.8,94,440,0
2026-03-19 20:45:00,25359.2,25363.8,25347.3,25349.2,81,440,0
2026-03-19 22:00:00,25370.0,25380.7,25361.3,25367.2,157,440,0
2026-03-19 22:15:00,25367.9,25383.8,25358.5,25382.2,125,440,0
