time,open,high,low,close,tick_volume,spread,real_volume
2025-04-14 14:00:00,2.24601,2.24603,2.24537,2.24585,66,58,0
2025-04-14 14:15:00,2.24221,2.24323,2.24205,2.24247,239,58,0
2025-04-14 14:30:00,2.2425,2.24618,2.2425,2.24375,694,58,0
2025-04-14 14:45:00,2.24372,2.24389,2.2403399999999998,2.24183,728,58,0
2025-04-14 15:00:00,2.24177,2.24227,2.23937,2.24161,746,58,0
2025-04-14 15:15:00,2.24169,2.24281,2.24112,2.2428,619,58,0
2025-04-14 15:30:00,2.2427799999999998,2.24407,2.24176,2.24337,629,58,0
2025-04-14 15:45:00,2.24343,2.2456,2.24288,2.2455600000000002,650,58,0
2025-04-14 16:00:00,2.24554,2.24608,2.24391,2.2452199999999998,631,58,0
2025-04-14 16:15:00,2.24527,2.24565,2.24403,2.24538,600,58,0
2025-04-14 16:30:00,2.24542,2.24633,2.24415,2.24426,561,58,0
2025-04-14 16:45:00,2.24424,2.2453,2.24402,2.24501,539,58,0
2025-04-14 17:00:00,2.24492,2.2451,2.24315,2.24315,688,58,0
2025-04-14 17:15:00,2.24317,2.2438,2.24274,2.24362,442,58,0
2025-04-14 17:30:00,2.24368,2.2441,2.24111,2.24263,495,58,0
2025-04-14 17:45:00,2.24261,2.24275,2.24091,2.24194,478,58,0
2025-04-14 18:00:00,2.24192,2.24256,2.24128,2.24242,456,58,0
2025-04-14 18:15:00,2.24239,2.24284,2.24166,2.24178,343,58,0
2025-04-14 18:30:00,2.24182,2.24219,2.2415,2.24159,365,58,0
2025-04-14 18:45:00,2.24157,2.24224,2.24122,2.24136,394,58,0
2025-04-14 19:00:00,2.24142,2.24218,2.24116,2.24145,342,58,0
2025-04-14 19:15:00,2.24154,2.24215,2.2408,2.24126,344,58,0
2025-04-14 19:30:00,2.24123,2.24183,2.24042,2.24115,313,58,0
2025-04-14 19:45:00,2.24116,2.24202,2.24019,2.24128,391,58,0
2025-04-14 20:00:00,2.24123,2.24267,2.24114,2.24247,341,58,0
2025-04-14 20:15:00,2.24245,2.24456,2.24243,2.24401,277,58,0
2025-04-14 20:30:00,2.24399,2.24448,2.24316,2.2437,281,58,0
2025-04-14 20:45:00,2.24369,2.24415,2.24335,2.2435,273,58,0
2025-04-14 21:00:00,2.24354,2.24361,2.24145,2.24147,111,116,0
2025-04-14 21:15:00,2.24141,2.24165,2.24093,2.24164,217,596,0
2025-04-14 21:30:00,2.24159,2.24163,2.24075,2.24111,190,596,0
2025-04-14 21:45:00,2.2411,2.24393,2.24109,2.24393,137,441,0
2025-04-14 22:00:00,2.24545,2.24588,2.24302,2.24336,329,98,0
2025-04-14 22:15:00,2.24335,2.24541,2.24317,2.24518,256,98,0
2025-04-14 22:30:00,2.24521,2.24521,2.24241,2.24325,243,98,0
2025-04-14 22:45:00,2.24329,2.24397,2.24287,2.24328,242,98,0
2025-04-14 23:00:00,2.24354,2.24378,2.24164,2.2427,312,58,0
2025-04-14 23:15:00,2.24261,2.24291,2.24209,2.24254,232,58,0
2025-04-14 23:30:00,2.24253,2.24369,2.24167,2.24293,360,58,0
2025-04-14 23:45:00,2.24287,2.24675,2.24287,2.24565,396,58,0
2025-04-15 00:00:00,2.24568,2.24568,2.24115,2.24132,577,58,0
2025-04-15 00:15:00,2.2413,2.24173,2.23898,2.23994,449,58,0
2025-04-15 00:30:00,2.23992,2.2409,2.23959,2.23963,417,58,0
2025-04-15 00:45:00,2.2396,2.23965,2.23835,2.23849,446,58,0
2025-04-15 01:00:00,2.2385,2.23875,2.23617,2.23622,460,58,0
2025-04-15 01:15:00,2.23618,2.23629,2.23395,2.23439,434,58,0
2025-04-15 01:30:00,2.23435,2.23599,2.23318,2.2356,599,58,0
2025-04-15 01:45:00,2.23554,2.23669,2.23502,2.23669,413,58,0
2025-04-15 02:00:00,2.23667,2.23709,2.23401,2.23468,482,58,0
2025-04-15 02:15:00,2.23464,2.23544,2.23315,2.23418,484,58,0
2025-04-15 02:30:00,2.2342,2.23621,2.23317,2.23547,384,58,0
2025-04-15 02:45:00,2.23549,2.23549,2.23086,2.23272,568,58,0
2025-04-15 03:00:00,2.23276,2.23365,2.23115,2.23354,455,58,0
2025-04-15 03:15:00,2.23359,2.23467,2.2333,2.23415,360,58,0
2025-04-15 03:30:00,2.23414,2.2348,2.23294,2.23312,283,58,0
2025-04-15 03:45:00,2.23321,2.23351,2.23203,2.2325,273,58,0
2025-04-15 04:00:00,2.23253,2.23272,2.23114,2.23114,223,58,0
2025-04-15 04:15:00,2.23111,2.23111,2.22915,2.23078,313,58,0
2025-04-15 04:30:00,2.23086,2.2311199999999998,2.22888,2.22904,456,58,0
2025-04-15 04:45:00,2.2290200000000002,2.2306,2.229,2.23034,415,58,0
2025-04-15 05:00:00,2.23032,2.23137,2.22985,2.23044,384,58,0
2025-04-15 05:15:00,2.23046,2.23108,2.22996,2.23046,354,58,0
2025-04-15 05:30:00,2.23045,2.23174,2.2303,2.23172,390,58,0
2025-04-15 05:45:00,2.23163,2.23567,2.23067,2.23529,455,58,0
2025-04-15 06:00:00,2.2352,2.23603,2.23342,2.23586,607,58,0
2025-04-15 06:15:00,2.23591,2.23643,2.2348,2.2348,469,58,0
2025-04-15 06:30:00,2.23471,2.23518,2.23172,2.23221,527,58,0
2025-04-15 06:45:00,2.2323,2.23341,2.23163,2.23226,566,58,0
2025-04-15 07:00:00,2.23227,2.2333,2.23071,2.23227,691,58,0
2025-04-15 07:15:00,2.23229,2.23229,2.2305099999999998,2.23204,560,58,0
2025-04-15 07:30:00,2.23207,2.23384,2.23125,2.23384,568,58,0
2025-04-15 07:45:00,2.23375,2.23546,2.23327,2.23475,573,58,0
2025-04-15 08:00:00,2.23486,2.24021,2.23486,2.24011,762,58,0
2025-04-15 08:15:00,2.24009,2.2404,2.23706,2.23861,542,58,0
2025-04-15 08:30:00,2.23858,2.23961,2.23799,2.23881,538,58,0
2025-04-15 08:45:00,2.23882,2.24078,2.23808,2.23964,481,58,0
2025-04-15 09:00:00,2.23953,2.24105,2.23877,2.23883,515,58,0
2025-04-15 09:15:00,2.23884,2.2404,2.2375,2.23772,452,58,0
2025-04-15 09:30:00,2.23774,2.24078,2.23756,2.2407,445,58,0
2025-04-15 09:45:00,2.24067,2.24067,2.23889,2.23942,438,58,0
2025-04-15 10:00:00,2.23933,2.23947,2.23665,2.23689,421,58,0
2025-04-15 10:15:00,2.23688,2.23839,2.23602,2.23814,390,58,0
2025-04-15 10:30:00,2.23811,2.23819,2.23668,2.23696,429,58,0
2025-04-15 10:45:00,2.23692,2.23695,2.23492,2.23504,368,58,0
2025-04-15 11:00:00,2.23495,2.23581,2.23307,2.23308,401,58,0
2025-04-15 11:15:00,2.23307,2.23449,2.23237,2.23405,476,58,0
2025-04-15 11:30:00,2.23414,2.23498,2.23338,2.23366,501,58,0
2025-04-15 11:45:00,2.2335599999999998,2.23532,2.23333,2.23363,519,58,0
2025-04-15 12:00:00,2.23364,2.23446,2.23075,2.23247,520,58,0
2025-04-15 12:15:00,2.23255,2.23338,2.22911,2.22999,608,58,0
2025-04-15 12:30:00,2.23008,2.23138,2.22792,2.22808,693,58,0
2025-04-15 12:45:00,2.22802,2.23014,2.22756,2.22844,637,58,0
2025-04-15 13:00:00,2.22853,2.2292899999999998,2.22731,2.22887,577,58,0
2025-04-15 13:15:00,2.22891,2.22909,2.22617,2.22672,536,58,0
2025-04-15 13:30:00,2.22663,2.22723,2.22553,2.2266,645,58,0
2025-04-15 13:45:00,2.22663,2.22828,2.22482,2.22823,659,58,0
2025-04-15 14:00:00,2.22813,2.23276,2.22729,2.23061,742,58,0
2025-04-15 14:15:00,2.2306,2.23192,2.22861,2.23045,901,58,0
2025-04-15 14:30:00,2.23037,2.23175,2.2296300000000002,2.2313,677,58,0
2025-04-15 14:45:00,2.23132,2.23335,2.23123,2.23323,749,58,0
2025-04-15 15:00:00,2.23317,2.23479,2.23211,2.23335,624,58,0
2025-04-15 15:15:00,2.23334,2.23381,2.23205,2.23368,519,58,0
2025-04-15 15:30:00,2.23372,2.23505,2.23364,2.23415,549,58,0
2025-04-15 15:45:00,2.23422,2.23593,2.23382,2.23472,614,58,0
2025-04-15 16:00:00,2.23463,2.23464,2.23312,2.23437,493,58,0
2025-04-15 16:15:00,2.23434,2.23499,2.23345,2.2349,483,58,0
2025-04-15 16:30:00,2.23494,2.23674,2.23402,2.23515,524,58,0
2025-04-15 16:45:00,2.23507,2.23759,2.23506,2.23651,449,58,0
2025-04-15 17:00:00,2.23647,2.23863,2.23646,2.23714,442,58,0
2025-04-15 17:15:00,2.23715,2.23927,2.2370200000000002,2.23914,396,58,0
2025-04-15 17:30:00,2.23913,2.23915,2.23751,2.23854,371,58,0
2025-04-15 17:45:00,2.2385,2.23871,2.23705,2.23751,371,58,0
2025-04-15 18:00:00,2.23746,2.24084,2.23746,2.2408,427,58,0
2025-04-15 18:15:00,2.24081,2.24139,2.23939,2.24049,370,58,0
2025-04-15 18:30:00,2.24048,2.24066,2.23876,2.23914,296,58,0
2025-04-15 18:45:00,2.2391199999999998,2.24101,2.23903,2.2405,325,58,0
2025-04-15 19:00:00,2.24054,2.24089,2.23987,2.24066,329,58,0
